1778905329.274676456	lo	2152017532	511990	2152017532	511990
1778905329.274676456	dummy0	0	0	2380	34
1778905329.274676456	ifb0	0	0	0	0
1778905329.274676456	ifb1	0	0	0	0
1778905329.274676456	tunl0	0	0	0	0
1778905329.274676456	gre0	0	0	0	0
1778905329.274676456	gretap0	0	0	0	0
1778905329.274676456	erspan0	0	0	0	0
1778905329.274676456	ip_vti0	0	0	0	0
1778905329.274676456	ip6_vti0	0	0	0	0
1778905329.274676456	sit0	0	0	0	0
1778905329.274676456	ip6tnl0	0	0	0	0
1778905329.274676456	ip6gre0	0	0	0	0
1778905329.274676456	rmnet0	0	0	0	0
1778905329.274676456	rmnet1	0	0	0	0
1778905329.274676456	rmnet2	0	0	0	0
1778905329.274676456	rmnet3	0	0	0	0
1778905329.274676456	rmnet4	0	0	0	0
1778905329.274676456	rmnet5	0	0	0	0
1778905329.274676456	rmnet6	0	0	0	0
1778905329.274676456	rmnet7	0	0	0	0
1778905329.274676456	rmnet8	0	0	0	0
1778905329.274676456	rmnet9	0	0	0	0
1778905329.274676456	rmnet10	0	0	0	0
1778905329.274676456	rmnet11	0	0	0	0
1778905329.274676456	rmnet12	0	0	0	0
1778905329.274676456	rmnet13	0	0	0	0
1778905329.274676456	rmnet14	0	0	0	0
1778905329.274676456	rmnet15	0	0	0	0
1778905329.274676456	rmnet16	0	0	0	0
1778905329.274676456	rmnet17	0	0	0	0
1778905329.274676456	rmnet18	0	0	0	0
1778905329.274676456	rmnet19	0	0	0	0
1778905329.274676456	rmnet20	0	0	0	0
1778905329.274676456	rmnet21	0	0	0	0
1778905329.274676456	rmnet22	0	0	0	0
1778905329.274676456	rmnet23	0	0	0	0
1778905329.274676456	rmnet24	0	0	0	0
1778905329.274676456	rmnet25	0	0	0	0
1778905329.274676456	rmnet26	0	0	0	0
1778905329.274676456	rmnet27	0	0	0	0
1778905329.274676456	rmnet28	0	0	0	0
1778905329.274676456	rmnet29	0	0	0	0
1778905329.274676456	umts_dummy	0	0	0	0
1778905329.274676456	aware_nmi0	0	0	0	0
1778905329.274676456	wlan0	7121806674	6059714	1257294690	2890506
1778905329.274676456	wlan1	0	0	0	0
1778905329.274676456	radiotap0	0	0	0	0
1778905330.443410311	lo	2152017532	511990	2152017532	511990
1778905330.443410311	dummy0	0	0	2380	34
1778905330.443410311	ifb0	0	0	0	0
1778905330.443410311	ifb1	0	0	0	0
1778905330.443410311	tunl0	0	0	0	0
1778905330.443410311	gre0	0	0	0	0
1778905330.443410311	gretap0	0	0	0	0
1778905330.443410311	erspan0	0	0	0	0
1778905330.443410311	ip_vti0	0	0	0	0
1778905330.443410311	ip6_vti0	0	0	0	0
1778905330.443410311	sit0	0	0	0	0
1778905330.443410311	ip6tnl0	0	0	0	0
1778905330.443410311	ip6gre0	0	0	0	0
1778905330.443410311	rmnet0	0	0	0	0
1778905330.443410311	rmnet1	0	0	0	0
1778905330.443410311	rmnet2	0	0	0	0
1778905330.443410311	rmnet3	0	0	0	0
1778905330.443410311	rmnet4	0	0	0	0
1778905330.443410311	rmnet5	0	0	0	0
1778905330.443410311	rmnet6	0	0	0	0
1778905330.443410311	rmnet7	0	0	0	0
1778905330.443410311	rmnet8	0	0	0	0
1778905330.443410311	rmnet9	0	0	0	0
1778905330.443410311	rmnet10	0	0	0	0
1778905330.443410311	rmnet11	0	0	0	0
1778905330.443410311	rmnet12	0	0	0	0
1778905330.443410311	rmnet13	0	0	0	0
1778905330.443410311	rmnet14	0	0	0	0
1778905330.443410311	rmnet15	0	0	0	0
1778905330.443410311	rmnet16	0	0	0	0
1778905330.443410311	rmnet17	0	0	0	0
1778905330.443410311	rmnet18	0	0	0	0
1778905330.443410311	rmnet19	0	0	0	0
1778905330.443410311	rmnet20	0	0	0	0
1778905330.443410311	rmnet21	0	0	0	0
1778905330.443410311	rmnet22	0	0	0	0
1778905330.443410311	rmnet23	0	0	0	0
1778905330.443410311	rmnet24	0	0	0	0
1778905330.443410311	rmnet25	0	0	0	0
1778905330.443410311	rmnet26	0	0	0	0
1778905330.443410311	rmnet27	0	0	0	0
1778905330.443410311	rmnet28	0	0	0	0
1778905330.443410311	rmnet29	0	0	0	0
1778905330.443410311	umts_dummy	0	0	0	0
1778905330.443410311	aware_nmi0	0	0	0	0
1778905330.443410311	wlan0	7121808410	6059747	1257337808	2890539
1778905330.443410311	wlan1	0	0	0	0
1778905330.443410311	radiotap0	0	0	0	0
1778905331.681083202	lo	2152017532	511990	2152017532	511990
1778905331.681083202	dummy0	0	0	2380	34
1778905331.681083202	ifb0	0	0	0	0
1778905331.681083202	ifb1	0	0	0	0
1778905331.681083202	tunl0	0	0	0	0
1778905331.681083202	gre0	0	0	0	0
1778905331.681083202	gretap0	0	0	0	0
1778905331.681083202	erspan0	0	0	0	0
1778905331.681083202	ip_vti0	0	0	0	0
1778905331.681083202	ip6_vti0	0	0	0	0
1778905331.681083202	sit0	0	0	0	0
1778905331.681083202	ip6tnl0	0	0	0	0
1778905331.681083202	ip6gre0	0	0	0	0
1778905331.681083202	rmnet0	0	0	0	0
1778905331.681083202	rmnet1	0	0	0	0
1778905331.681083202	rmnet2	0	0	0	0
1778905331.681083202	rmnet3	0	0	0	0
1778905331.681083202	rmnet4	0	0	0	0
1778905331.681083202	rmnet5	0	0	0	0
1778905331.681083202	rmnet6	0	0	0	0
1778905331.681083202	rmnet7	0	0	0	0
1778905331.681083202	rmnet8	0	0	0	0
1778905331.681083202	rmnet9	0	0	0	0
1778905331.681083202	rmnet10	0	0	0	0
1778905331.681083202	rmnet11	0	0	0	0
1778905331.681083202	rmnet12	0	0	0	0
1778905331.681083202	rmnet13	0	0	0	0
1778905331.681083202	rmnet14	0	0	0	0
1778905331.681083202	rmnet15	0	0	0	0
1778905331.681083202	rmnet16	0	0	0	0
1778905331.681083202	rmnet17	0	0	0	0
1778905331.681083202	rmnet18	0	0	0	0
1778905331.681083202	rmnet19	0	0	0	0
1778905331.681083202	rmnet20	0	0	0	0
1778905331.681083202	rmnet21	0	0	0	0
1778905331.681083202	rmnet22	0	0	0	0
1778905331.681083202	rmnet23	0	0	0	0
1778905331.681083202	rmnet24	0	0	0	0
1778905331.681083202	rmnet25	0	0	0	0
1778905331.681083202	rmnet26	0	0	0	0
1778905331.681083202	rmnet27	0	0	0	0
1778905331.681083202	rmnet28	0	0	0	0
1778905331.681083202	rmnet29	0	0	0	0
1778905331.681083202	umts_dummy	0	0	0	0
1778905331.681083202	aware_nmi0	0	0	0	0
1778905331.681083202	wlan0	7121808410	6059747	1257337902	2890540
1778905331.681083202	wlan1	0	0	0	0
1778905331.681083202	radiotap0	0	0	0	0
1778905332.894040235	lo	2152017532	511990	2152017532	511990
1778905332.894040235	dummy0	0	0	2380	34
1778905332.894040235	ifb0	0	0	0	0
1778905332.894040235	ifb1	0	0	0	0
1778905332.894040235	tunl0	0	0	0	0
1778905332.894040235	gre0	0	0	0	0
1778905332.894040235	gretap0	0	0	0	0
1778905332.894040235	erspan0	0	0	0	0
1778905332.894040235	ip_vti0	0	0	0	0
1778905332.894040235	ip6_vti0	0	0	0	0
1778905332.894040235	sit0	0	0	0	0
1778905332.894040235	ip6tnl0	0	0	0	0
1778905332.894040235	ip6gre0	0	0	0	0
1778905332.894040235	rmnet0	0	0	0	0
1778905332.894040235	rmnet1	0	0	0	0
1778905332.894040235	rmnet2	0	0	0	0
1778905332.894040235	rmnet3	0	0	0	0
1778905332.894040235	rmnet4	0	0	0	0
1778905332.894040235	rmnet5	0	0	0	0
1778905332.894040235	rmnet6	0	0	0	0
1778905332.894040235	rmnet7	0	0	0	0
1778905332.894040235	rmnet8	0	0	0	0
1778905332.894040235	rmnet9	0	0	0	0
1778905332.894040235	rmnet10	0	0	0	0
1778905332.894040235	rmnet11	0	0	0	0
1778905332.894040235	rmnet12	0	0	0	0
1778905332.894040235	rmnet13	0	0	0	0
1778905332.894040235	rmnet14	0	0	0	0
1778905332.894040235	rmnet15	0	0	0	0
1778905332.894040235	rmnet16	0	0	0	0
1778905332.894040235	rmnet17	0	0	0	0
1778905332.894040235	rmnet18	0	0	0	0
1778905332.894040235	rmnet19	0	0	0	0
1778905332.894040235	rmnet20	0	0	0	0
1778905332.894040235	rmnet21	0	0	0	0
1778905332.894040235	rmnet22	0	0	0	0
1778905332.894040235	rmnet23	0	0	0	0
1778905332.894040235	rmnet24	0	0	0	0
1778905332.894040235	rmnet25	0	0	0	0
1778905332.894040235	rmnet26	0	0	0	0
1778905332.894040235	rmnet27	0	0	0	0
1778905332.894040235	rmnet28	0	0	0	0
1778905332.894040235	rmnet29	0	0	0	0
1778905332.894040235	umts_dummy	0	0	0	0
1778905332.894040235	aware_nmi0	0	0	0	0
1778905332.894040235	wlan0	7121808586	6059749	1257351684	2890553
1778905332.894040235	wlan1	0	0	0	0
1778905332.894040235	radiotap0	0	0	0	0
1778905334.110466407	lo	2152017532	511990	2152017532	511990
1778905334.110466407	dummy0	0	0	2380	34
1778905334.110466407	ifb0	0	0	0	0
1778905334.110466407	ifb1	0	0	0	0
1778905334.110466407	tunl0	0	0	0	0
1778905334.110466407	gre0	0	0	0	0
1778905334.110466407	gretap0	0	0	0	0
1778905334.110466407	erspan0	0	0	0	0
1778905334.110466407	ip_vti0	0	0	0	0
1778905334.110466407	ip6_vti0	0	0	0	0
1778905334.110466407	sit0	0	0	0	0
1778905334.110466407	ip6tnl0	0	0	0	0
1778905334.110466407	ip6gre0	0	0	0	0
1778905334.110466407	rmnet0	0	0	0	0
1778905334.110466407	rmnet1	0	0	0	0
1778905334.110466407	rmnet2	0	0	0	0
1778905334.110466407	rmnet3	0	0	0	0
1778905334.110466407	rmnet4	0	0	0	0
1778905334.110466407	rmnet5	0	0	0	0
1778905334.110466407	rmnet6	0	0	0	0
1778905334.110466407	rmnet7	0	0	0	0
1778905334.110466407	rmnet8	0	0	0	0
1778905334.110466407	rmnet9	0	0	0	0
1778905334.110466407	rmnet10	0	0	0	0
1778905334.110466407	rmnet11	0	0	0	0
1778905334.110466407	rmnet12	0	0	0	0
1778905334.110466407	rmnet13	0	0	0	0
1778905334.110466407	rmnet14	0	0	0	0
1778905334.110466407	rmnet15	0	0	0	0
1778905334.110466407	rmnet16	0	0	0	0
1778905334.110466407	rmnet17	0	0	0	0
1778905334.110466407	rmnet18	0	0	0	0
1778905334.110466407	rmnet19	0	0	0	0
1778905334.110466407	rmnet20	0	0	0	0
1778905334.110466407	rmnet21	0	0	0	0
1778905334.110466407	rmnet22	0	0	0	0
1778905334.110466407	rmnet23	0	0	0	0
1778905334.110466407	rmnet24	0	0	0	0
1778905334.110466407	rmnet25	0	0	0	0
1778905334.110466407	rmnet26	0	0	0	0
1778905334.110466407	rmnet27	0	0	0	0
1778905334.110466407	rmnet28	0	0	0	0
1778905334.110466407	rmnet29	0	0	0	0
1778905334.110466407	umts_dummy	0	0	0	0
1778905334.110466407	aware_nmi0	0	0	0	0
1778905334.110466407	wlan0	7121811918	6059812	1257477564	2890649
1778905334.110466407	wlan1	0	0	0	0
1778905334.110466407	radiotap0	0	0	0	0
1778905335.291065497	lo	2152017532	511990	2152017532	511990
1778905335.291065497	dummy0	0	0	2380	34
1778905335.291065497	ifb0	0	0	0	0
1778905335.291065497	ifb1	0	0	0	0
1778905335.291065497	tunl0	0	0	0	0
1778905335.291065497	gre0	0	0	0	0
1778905335.291065497	gretap0	0	0	0	0
1778905335.291065497	erspan0	0	0	0	0
1778905335.291065497	ip_vti0	0	0	0	0
1778905335.291065497	ip6_vti0	0	0	0	0
1778905335.291065497	sit0	0	0	0	0
1778905335.291065497	ip6tnl0	0	0	0	0
1778905335.291065497	ip6gre0	0	0	0	0
1778905335.291065497	rmnet0	0	0	0	0
1778905335.291065497	rmnet1	0	0	0	0
1778905335.291065497	rmnet2	0	0	0	0
1778905335.291065497	rmnet3	0	0	0	0
1778905335.291065497	rmnet4	0	0	0	0
1778905335.291065497	rmnet5	0	0	0	0
1778905335.291065497	rmnet6	0	0	0	0
1778905335.291065497	rmnet7	0	0	0	0
1778905335.291065497	rmnet8	0	0	0	0
1778905335.291065497	rmnet9	0	0	0	0
1778905335.291065497	rmnet10	0	0	0	0
1778905335.291065497	rmnet11	0	0	0	0
1778905335.291065497	rmnet12	0	0	0	0
1778905335.291065497	rmnet13	0	0	0	0
1778905335.291065497	rmnet14	0	0	0	0
1778905335.291065497	rmnet15	0	0	0	0
1778905335.291065497	rmnet16	0	0	0	0
1778905335.291065497	rmnet17	0	0	0	0
1778905335.291065497	rmnet18	0	0	0	0
1778905335.291065497	rmnet19	0	0	0	0
1778905335.291065497	rmnet20	0	0	0	0
1778905335.291065497	rmnet21	0	0	0	0
1778905335.291065497	rmnet22	0	0	0	0
1778905335.291065497	rmnet23	0	0	0	0
1778905335.291065497	rmnet24	0	0	0	0
1778905335.291065497	rmnet25	0	0	0	0
1778905335.291065497	rmnet26	0	0	0	0
1778905335.291065497	rmnet27	0	0	0	0
1778905335.291065497	rmnet28	0	0	0	0
1778905335.291065497	rmnet29	0	0	0	0
1778905335.291065497	umts_dummy	0	0	0	0
1778905335.291065497	aware_nmi0	0	0	0	0
1778905335.291065497	wlan0	7121812022	6059813	1257477638	2890650
1778905335.291065497	wlan1	0	0	0	0
1778905335.291065497	radiotap0	0	0	0	0
1778905336.489986748	lo	2152017532	511990	2152017532	511990
1778905336.489986748	dummy0	0	0	2380	34
1778905336.489986748	ifb0	0	0	0	0
1778905336.489986748	ifb1	0	0	0	0
1778905336.489986748	tunl0	0	0	0	0
1778905336.489986748	gre0	0	0	0	0
1778905336.489986748	gretap0	0	0	0	0
1778905336.489986748	erspan0	0	0	0	0
1778905336.489986748	ip_vti0	0	0	0	0
1778905336.489986748	ip6_vti0	0	0	0	0
1778905336.489986748	sit0	0	0	0	0
1778905336.489986748	ip6tnl0	0	0	0	0
1778905336.489986748	ip6gre0	0	0	0	0
1778905336.489986748	rmnet0	0	0	0	0
1778905336.489986748	rmnet1	0	0	0	0
1778905336.489986748	rmnet2	0	0	0	0
1778905336.489986748	rmnet3	0	0	0	0
1778905336.489986748	rmnet4	0	0	0	0
1778905336.489986748	rmnet5	0	0	0	0
1778905336.489986748	rmnet6	0	0	0	0
1778905336.489986748	rmnet7	0	0	0	0
1778905336.489986748	rmnet8	0	0	0	0
1778905336.489986748	rmnet9	0	0	0	0
1778905336.489986748	rmnet10	0	0	0	0
1778905336.489986748	rmnet11	0	0	0	0
1778905336.489986748	rmnet12	0	0	0	0
1778905336.489986748	rmnet13	0	0	0	0
1778905336.489986748	rmnet14	0	0	0	0
1778905336.489986748	rmnet15	0	0	0	0
1778905336.489986748	rmnet16	0	0	0	0
1778905336.489986748	rmnet17	0	0	0	0
1778905336.489986748	rmnet18	0	0	0	0
1778905336.489986748	rmnet19	0	0	0	0
1778905336.489986748	rmnet20	0	0	0	0
1778905336.489986748	rmnet21	0	0	0	0
1778905336.489986748	rmnet22	0	0	0	0
1778905336.489986748	rmnet23	0	0	0	0
1778905336.489986748	rmnet24	0	0	0	0
1778905336.489986748	rmnet25	0	0	0	0
1778905336.489986748	rmnet26	0	0	0	0
1778905336.489986748	rmnet27	0	0	0	0
1778905336.489986748	rmnet28	0	0	0	0
1778905336.489986748	rmnet29	0	0	0	0
1778905336.489986748	umts_dummy	0	0	0	0
1778905336.489986748	aware_nmi0	0	0	0	0
1778905336.489986748	wlan0	7121812022	6059813	1257477806	2890652
1778905336.489986748	wlan1	0	0	0	0
1778905336.489986748	radiotap0	0	0	0	0
1778905337.658320785	lo	2152017532	511990	2152017532	511990
1778905337.658320785	dummy0	0	0	2380	34
1778905337.658320785	ifb0	0	0	0	0
1778905337.658320785	ifb1	0	0	0	0
1778905337.658320785	tunl0	0	0	0	0
1778905337.658320785	gre0	0	0	0	0
1778905337.658320785	gretap0	0	0	0	0
1778905337.658320785	erspan0	0	0	0	0
1778905337.658320785	ip_vti0	0	0	0	0
1778905337.658320785	ip6_vti0	0	0	0	0
1778905337.658320785	sit0	0	0	0	0
1778905337.658320785	ip6tnl0	0	0	0	0
1778905337.658320785	ip6gre0	0	0	0	0
1778905337.658320785	rmnet0	0	0	0	0
1778905337.658320785	rmnet1	0	0	0	0
1778905337.658320785	rmnet2	0	0	0	0
1778905337.658320785	rmnet3	0	0	0	0
1778905337.658320785	rmnet4	0	0	0	0
1778905337.658320785	rmnet5	0	0	0	0
1778905337.658320785	rmnet6	0	0	0	0
1778905337.658320785	rmnet7	0	0	0	0
1778905337.658320785	rmnet8	0	0	0	0
1778905337.658320785	rmnet9	0	0	0	0
1778905337.658320785	rmnet10	0	0	0	0
1778905337.658320785	rmnet11	0	0	0	0
1778905337.658320785	rmnet12	0	0	0	0
1778905337.658320785	rmnet13	0	0	0	0
1778905337.658320785	rmnet14	0	0	0	0
1778905337.658320785	rmnet15	0	0	0	0
1778905337.658320785	rmnet16	0	0	0	0
1778905337.658320785	rmnet17	0	0	0	0
1778905337.658320785	rmnet18	0	0	0	0
1778905337.658320785	rmnet19	0	0	0	0
1778905337.658320785	rmnet20	0	0	0	0
1778905337.658320785	rmnet21	0	0	0	0
1778905337.658320785	rmnet22	0	0	0	0
1778905337.658320785	rmnet23	0	0	0	0
1778905337.658320785	rmnet24	0	0	0	0
1778905337.658320785	rmnet25	0	0	0	0
1778905337.658320785	rmnet26	0	0	0	0
1778905337.658320785	rmnet27	0	0	0	0
1778905337.658320785	rmnet28	0	0	0	0
1778905337.658320785	rmnet29	0	0	0	0
1778905337.658320785	umts_dummy	0	0	0	0
1778905337.658320785	aware_nmi0	0	0	0	0
1778905337.658320785	wlan0	7121814362	6059857	1257615782	2890756
1778905337.658320785	wlan1	0	0	0	0
1778905337.658320785	radiotap0	0	0	0	0
1778905338.840791749	lo	2152017532	511990	2152017532	511990
1778905338.840791749	dummy0	0	0	2380	34
1778905338.840791749	ifb0	0	0	0	0
1778905338.840791749	ifb1	0	0	0	0
1778905338.840791749	tunl0	0	0	0	0
1778905338.840791749	gre0	0	0	0	0
1778905338.840791749	gretap0	0	0	0	0
1778905338.840791749	erspan0	0	0	0	0
1778905338.840791749	ip_vti0	0	0	0	0
1778905338.840791749	ip6_vti0	0	0	0	0
1778905338.840791749	sit0	0	0	0	0
1778905338.840791749	ip6tnl0	0	0	0	0
1778905338.840791749	ip6gre0	0	0	0	0
1778905338.840791749	rmnet0	0	0	0	0
1778905338.840791749	rmnet1	0	0	0	0
1778905338.840791749	rmnet2	0	0	0	0
1778905338.840791749	rmnet3	0	0	0	0
1778905338.840791749	rmnet4	0	0	0	0
1778905338.840791749	rmnet5	0	0	0	0
1778905338.840791749	rmnet6	0	0	0	0
1778905338.840791749	rmnet7	0	0	0	0
1778905338.840791749	rmnet8	0	0	0	0
1778905338.840791749	rmnet9	0	0	0	0
1778905338.840791749	rmnet10	0	0	0	0
1778905338.840791749	rmnet11	0	0	0	0
1778905338.840791749	rmnet12	0	0	0	0
1778905338.840791749	rmnet13	0	0	0	0
1778905338.840791749	rmnet14	0	0	0	0
1778905338.840791749	rmnet15	0	0	0	0
1778905338.840791749	rmnet16	0	0	0	0
1778905338.840791749	rmnet17	0	0	0	0
1778905338.840791749	rmnet18	0	0	0	0
1778905338.840791749	rmnet19	0	0	0	0
1778905338.840791749	rmnet20	0	0	0	0
1778905338.840791749	rmnet21	0	0	0	0
1778905338.840791749	rmnet22	0	0	0	0
1778905338.840791749	rmnet23	0	0	0	0
1778905338.840791749	rmnet24	0	0	0	0
1778905338.840791749	rmnet25	0	0	0	0
1778905338.840791749	rmnet26	0	0	0	0
1778905338.840791749	rmnet27	0	0	0	0
1778905338.840791749	rmnet28	0	0	0	0
1778905338.840791749	rmnet29	0	0	0	0
1778905338.840791749	umts_dummy	0	0	0	0
1778905338.840791749	aware_nmi0	0	0	0	0
1778905338.840791749	wlan0	7121814550	6059859	1257615880	2890757
1778905338.840791749	wlan1	0	0	0	0
1778905338.840791749	radiotap0	0	0	0	0
1778905340.011752844	lo	2152017532	511990	2152017532	511990
1778905340.011752844	dummy0	0	0	2380	34
1778905340.011752844	ifb0	0	0	0	0
1778905340.011752844	ifb1	0	0	0	0
1778905340.011752844	tunl0	0	0	0	0
1778905340.011752844	gre0	0	0	0	0
1778905340.011752844	gretap0	0	0	0	0
1778905340.011752844	erspan0	0	0	0	0
1778905340.011752844	ip_vti0	0	0	0	0
1778905340.011752844	ip6_vti0	0	0	0	0
1778905340.011752844	sit0	0	0	0	0
1778905340.011752844	ip6tnl0	0	0	0	0
1778905340.011752844	ip6gre0	0	0	0	0
1778905340.011752844	rmnet0	0	0	0	0
1778905340.011752844	rmnet1	0	0	0	0
1778905340.011752844	rmnet2	0	0	0	0
1778905340.011752844	rmnet3	0	0	0	0
1778905340.011752844	rmnet4	0	0	0	0
1778905340.011752844	rmnet5	0	0	0	0
1778905340.011752844	rmnet6	0	0	0	0
1778905340.011752844	rmnet7	0	0	0	0
1778905340.011752844	rmnet8	0	0	0	0
1778905340.011752844	rmnet9	0	0	0	0
1778905340.011752844	rmnet10	0	0	0	0
1778905340.011752844	rmnet11	0	0	0	0
1778905340.011752844	rmnet12	0	0	0	0
1778905340.011752844	rmnet13	0	0	0	0
1778905340.011752844	rmnet14	0	0	0	0
1778905340.011752844	rmnet15	0	0	0	0
1778905340.011752844	rmnet16	0	0	0	0
1778905340.011752844	rmnet17	0	0	0	0
1778905340.011752844	rmnet18	0	0	0	0
1778905340.011752844	rmnet19	0	0	0	0
1778905340.011752844	rmnet20	0	0	0	0
1778905340.011752844	rmnet21	0	0	0	0
1778905340.011752844	rmnet22	0	0	0	0
1778905340.011752844	rmnet23	0	0	0	0
1778905340.011752844	rmnet24	0	0	0	0
1778905340.011752844	rmnet25	0	0	0	0
1778905340.011752844	rmnet26	0	0	0	0
1778905340.011752844	rmnet27	0	0	0	0
1778905340.011752844	rmnet28	0	0	0	0
1778905340.011752844	rmnet29	0	0	0	0
1778905340.011752844	umts_dummy	0	0	0	0
1778905340.011752844	aware_nmi0	0	0	0	0
1778905340.011752844	wlan0	7121814824	6059863	1257616106	2890760
1778905340.011752844	wlan1	0	0	0	0
1778905340.011752844	radiotap0	0	0	0	0
1778905341.238672819	lo	2152017532	511990	2152017532	511990
1778905341.238672819	dummy0	0	0	2380	34
1778905341.238672819	ifb0	0	0	0	0
1778905341.238672819	ifb1	0	0	0	0
1778905341.238672819	tunl0	0	0	0	0
1778905341.238672819	gre0	0	0	0	0
1778905341.238672819	gretap0	0	0	0	0
1778905341.238672819	erspan0	0	0	0	0
1778905341.238672819	ip_vti0	0	0	0	0
1778905341.238672819	ip6_vti0	0	0	0	0
1778905341.238672819	sit0	0	0	0	0
1778905341.238672819	ip6tnl0	0	0	0	0
1778905341.238672819	ip6gre0	0	0	0	0
1778905341.238672819	rmnet0	0	0	0	0
1778905341.238672819	rmnet1	0	0	0	0
1778905341.238672819	rmnet2	0	0	0	0
1778905341.238672819	rmnet3	0	0	0	0
1778905341.238672819	rmnet4	0	0	0	0
1778905341.238672819	rmnet5	0	0	0	0
1778905341.238672819	rmnet6	0	0	0	0
1778905341.238672819	rmnet7	0	0	0	0
1778905341.238672819	rmnet8	0	0	0	0
1778905341.238672819	rmnet9	0	0	0	0
1778905341.238672819	rmnet10	0	0	0	0
1778905341.238672819	rmnet11	0	0	0	0
